Idx,target
23267.0,0.0
41192.0,0.0
65611.0,1.0
57879.0,0.0
29637.0,0.0
51228.0,0.0
82291.0,0.0
22986.0,0.0
22392.0,0.0
35387.0,0.0
26791.0,0.0
90622.0,0.0
86639.0,0.0
87910.0,0.0
7991.0,0.0
38798.0,0.0
32147.0,0.0
82840.0,0.0
16306.0,0.0
46089.0,0.0
60364.0,0.0
90147.0,0.0
7957.0,1.0
51174.0,0.0
80537.0,0.0
13296.0,0.0
71941.0,0.0
7772.0,0.0
38579.0,0.0
10094.0,0.0
19062.0,0.0
56100.0,0.0
21915.0,0.0
14720.0,0.0
11721.0,1.0
36757.0,0.0
80519.0,1.0
64431.0,0.0
12837.0,0.0
67934.0,0.0
88649.0,0.0
21152.0,0.0
11015.0,0.0
46691.0,0.0
16601.0,0.0
20887.0,0.0
66296.0,0.0
65042.0,0.0
79954.0,0.0
41603.0,0.0
16188.0,0.0
45225.0,0.0
71668.0,0.0
60491.0,0.0
58828.0,1.0
77438.0,0.0
77418.0,0.0
34113.0,0.0
73092.0,0.0
85749.0,0.0
57251.0,0.0
45926.0,0.0
76630.0,0.0
39275.0,0.0
27843.0,0.0
5657.0,0.0
4793.0,1.0
62597.0,0.0
87009.0,0.0
15949.0,0.0
69627.0,0.0
45403.0,0.0
36433.0,0.0
21032.0,1.0
55087.0,0.0
12166.0,0.0
35554.0,0.0
26364.0,0.0
65363.0,0.0
57287.0,0.0
10020.0,1.0
21014.0,0.0
79899.0,0.0
5173.0,0.0
84968.0,0.0
22100.0,0.0
34832.0,1.0
37419.0,1.0
33390.0,0.0
13178.0,0.0
26739.0,0.0
57546.0,0.0
32376.0,0.0
23780.0,0.0
54587.0,0.0
11666.0,0.0
35070.0,0.0
61361.0,0.0
58376.0,0.0
62918.0,0.0
51741.0,0.0
89035.0,0.0
53282.0,0.0
43385.0,0.0
9783.0,0.0
40426.0,0.0
70209.0,0.0
58367.0,0.0
10219.0,0.0
75038.0,0.0
14965.0,0.0
65658.0,0.0
37160.0,0.0
28390.0,0.0
26429.0,0.0
52546.0,0.0
21335.0,0.0
43950.0,0.0
3937.0,0.0
47699.0,1.0
90660.0,0.0
18473.0,0.0
49280.0,0.0
74572.0,1.0
78074.0,1.0
2632.0,0.0
39686.0,0.0
69725.0,0.0
50382.0,0.0
43731.0,0.0
41770.0,0.0
15233.0,0.0
38811.0,0.0
7778.0,0.0
1142.0,0.0
90160.0,0.0
72909.0,0.0
23626.0,0.0
8799.0,0.0
67684.0,0.0
74085.0,0.0
31957.0,0.0
17114.0,0.0
86920.0,0.0
61038.0,1.0
24447.0,0.0
78386.0,0.0
43796.0,0.0
13936.0,0.0
8069.0,0.0
27955.0,0.0
29496.0,0.0
52127.0,0.0
80896.0,0.0
73801.0,1.0
33301.0,0.0
30342.0,0.0
20445.0,0.0
87522.0,0.0
34981.0,0.0
508.0,0.0
5889.0,0.0
84676.0,0.0
49947.0,0.0
68835.0,0.0
66874.0,0.0
9379.0,0.0
9669.0,0.0
45649.0,0.0
61069.0,0.0
68264.0,0.0
8364.0,0.0
14001.0,0.0
3848.0,0.0
70941.0,0.0
18640.0,0.0
16695.0,0.0
22332.0,0.0
42218.0,0.0
41944.0,0.0
86316.0,1.0
52254.0,0.0
83317.0,0.0
76666.0,0.0
81324.0,0.0
15663.0,1.0
62126.0,0.0
65668.0,1.0
48246.0,0.0
36132.0,0.0
61845.0,0.0
85827.0,0.0
83866.0,0.0
76595.0,0.0
17211.0,1.0
61390.0,0.0
53311.0,0.0
53025.0,1.0
47090.0,0.0
33952.0,0.0
25356.0,0.0
86662.0,1.0
24358.0,0.0
87165.0,0.0
7696.0,0.0
39150.0,0.0
28403.0,0.0
43963.0,0.0
8210.0,0.0
12736.0,0.0
79399.0,0.0
51270.0,0.0
79118.0,0.0
4202.0,0.0
57624.0,0.0
17627.0,0.0
12533.0,0.0
67916.0,0.0
1786.0,0.0
6056.0,0.0
60431.0,0.0
25958.0,0.0
61972.0,0.0
84843.0,0.0
47912.0,1.0
67041.0,0.0
48038.0,0.0
30290.0,0.0
85673.0,0.0
56423.0,0.0
2161.0,0.0
200.0,0.0
38621.0,0.0
59275.0,0.0
19856.0,0.0
14762.0,0.0
33814.0,0.0
71108.0,0.0
55267.0,0.0
9361.0,0.0
2726.0,0.0
61017.0,0.0
35213.0,0.0
69348.0,0.0
34619.0,0.0
8082.0,0.0
55642.0,0.0
79220.0,0.0
31205.0,0.0
32316.0,0.0
30355.0,0.0
20458.0,0.0
87551.0,0.0
77915.0,0.0
48259.0,0.0
1367.0,0.0
272.0,0.0
47657.0,0.0
12928.0,0.0
32830.0,0.0
50802.0,0.0
29871.0,0.0
52486.0,0.0
80144.0,0.0
15991.0,0.0
46798.0,0.0
58072.0,0.0
18669.0,0.0
36881.0,0.0
90575.0,0.0
55522.0,1.0
52267.0,0.0
14405.0,0.0
36426.0,0.0
34465.0,0.0
37983.0,0.0
20775.0,0.0
75564.0,0.0
16259.0,0.0
13530.0,0.0
35281.0,1.0
85840.0,0.0
44476.0,0.0
74259.0,0.0
86277.0,1.0
33151.0,0.0
31881.0,0.0
23541.0,0.0
53324.0,0.0
43171.0,0.0
75345.0,0.0
46863.0,0.0
40212.0,0.0
37483.0,0.0
38979.0,0.0
30832.0,0.0
51502.0,0.0
87946.0,0.0
81311.0,0.0
33700.0,0.0
39163.0,0.0
60928.0,0.0
12765.0,0.0
3723.0,0.0
90702.0,0.0
84051.0,0.0
56920.0,0.0
21343.0,1.0
33481.0,0.0
4999.0,0.0
90421.0,0.0
88674.0,0.0
63290.0,0.0
89423.0,0.0
76541.0,0.0
15275.0,0.0
4814.0,1.0
34327.0,0.0
28970.0,1.0
32202.0,0.0
43492.0,0.0
46144.0,0.0
60163.0,0.0
83741.0,0.0
4078.0,1.0
47824.0,0.0
78647.0,0.0
6460.0,0.0
70035.0,0.0
71402.0,0.0
61249.0,0.0
19885.0,0.0
30285.0,1.0
8544.0,0.0
14791.0,0.0
25231.0,0.0
83522.0,0.0
76887.0,0.0
15621.0,0.0
71777.0,0.0
69816.0,0.0
52434.0,0.0
17705.0,0.0
74645.0,0.0
35226.0,0.0
69361.0,0.0
27997.0,0.0
62306.0,0.0
53710.0,0.0
12156.0,0.0
80938.0,0.0
33343.0,0.0
21772.0,0.0
43619.0,0.0
70311.0,1.0
23534.0,1.0
88988.0,0.0
8609.0,0.0
42744.0,0.0
48991.0,0.0
47030.0,0.0
48127.0,1.0
91072.0,0.0
42479.0,0.0
14918.0,0.0
12957.0,0.0
39074.0,0.0
79579.0,0.0
82257.0,0.0
22374.0,0.0
9236.0,0.0
25052.0,0.0
26163.0,0.0
89590.0,0.0
53837.0,0.0
41979.0,0.0
14418.0,0.0
12457.0,0.0
35072.0,0.0
36455.0,0.0
73493.0,0.0
77746.0,0.0
60611.0,0.0
58650.0,0.0
84783.0,0.0
88285.0,0.0
13559.0,0.0
3406.0,0.0
72444.0,0.0
51140.0,0.0
23579.0,0.0
44489.0,0.0
13278.0,0.0
39395.0,0.0
28648.0,0.0
62973.0,0.0
41239.0,0.0
60127.0,0.0
31629.0,0.0
24384.0,0.0
11518.0,0.0
15788.0,0.0
78314.0,0.0
79425.0,0.0
5293.0,0.0
62217.0,0.0
84064.0,0.0
69007.0,0.0
70548.0,0.0
63897.0,0.0
32496.0,0.0
82085.0,1.0
2669.0,1.0
62014.0,0.0
76273.0,0.0
44616.0,0.0
34059.0,0.0
67251.0,0.0
83754.0,0.0
87256.0,0.0
77119.0,0.0
33010.0,0.0
70048.0,0.0
71175.0,0.0
64524.0,0.0
30051.0,0.0
88936.0,0.0
21455.0,0.0
75814.0,0.0
89199.0,1.0
46722.0,0.0
7319.0,0.0
82424.0,0.0
74939.0,0.0
45673.0,0.0
807.0,0.0
71806.0,0.0
4309.0,0.0
59098.0,0.0
52463.0,0.0
83270.0,0.0
9122.0,0.0
80121.0,0.0
2487.0,0.0
3598.0,0.0
5139.0,0.0
84950.0,0.0
16429.0,0.0
22660.0,0.0
37882.0,0.0
63165.0,0.0
87321.0,0.0
80686.0,0.0
307.0,0.0
39306.0,0.0
71480.0,0.0
58614.0,0.0
58333.0,0.0
18914.0,0.0
47452.0,1.0
61876.0,0.0
71871.0,0.0
37142.0,0.0
64626.0,0.0
54069.0,0.0
47418.0,0.0
1958.0,0.0
28075.0,0.0
62384.0,0.0
53645.0,0.0
88517.0,0.0
653.0,0.0
57893.0,0.0
83116.0,0.0
86618.0,0.0
47215.0,0.0
67275.0,0.0
13632.0,0.0
91447.0,0.0
76184.0,0.0
6665.0,0.0
63861.0,0.0
30243.0,0.0
51153.0,0.0
67650.0,0.0
5806.0,0.0
72439.0,1.0
23327.0,0.0
42619.0,0.0
32264.0,0.0
24050.0,0.0
25411.0,0.0
61681.0,0.0
82351.0,0.0
11275.0,0.0
12816.0,0.0
91530.0,1.0
88644.0,0.0
86683.0,0.0
76786.0,0.0
79454.0,0.0
43554.0,0.0
70842.0,0.0
16596.0,0.0
86402.0,0.0
86905.0,1.0
70561.0,0.0
57695.0,0.0
20411.0,0.0
50194.0,0.0
74622.0,0.0
33242.0,0.0
58525.0,0.0
65012.0,0.0
82937.0,0.0
9916.0,0.0
16147.0,0.0
13418.0,0.0
58155.0,0.0
25752.0,0.0
11596.0,0.0
47866.0,0.0
37309.0,0.0
12235.0,1.0
85463.0,0.0
73866.0,0.0
79519.0,0.0
4086.0,0.0
90793.0,0.0
61543.0,0.0
44145.0,0.0
56163.0,1.0
81199.0,0.0
24976.0,0.0
32590.0,0.0
19708.0,0.0
89514.0,0.0
76632.0,0.0
35268.0,0.0
91614.0,0.0
31285.0,0.0
2530.0,0.0
16442.0,0.0
55441.0,0.0
20968.0,0.0
54863.0,0.0
354.0,1.0
66851.0,0.0
83064.0,0.0
320.0,0.0
58371.0,0.0
84488.0,0.0
42530.0,0.0
40421.0,0.0
87131.0,0.0
11442.0,0.0
86267.0,1.0
45767.0,0.0
6348.0,0.0
59176.0,0.0
65423.0,0.0
17812.0,0.0
84445.0,1.0
13582.0,1.0
8432.0,0.0
36700.0,0.0
55762.0,0.0
89641.0,0.0
63624.0,0.0
42046.0,0.0
89360.0,0.0
21111.0,0.0
76494.0,0.0
1752.0,0.0
73535.0,0.0
72033.0,0.0
60653.0,0.0
74348.0,1.0
86366.0,0.0
43445.0,0.0
10083.0,0.0
16314.0,0.0
46097.0,0.0
18414.0,0.0
63802.0,0.0
74314.0,0.0
32950.0,0.0
40548.0,0.0
64704.0,0.0
23340.0,0.0
48879.0,0.0
27385.0,0.0
25424.0,0.0
73322.0,0.0
11288.0,0.0
37001.0,0.0
59038.0,0.0
21160.0,0.0
43791.0,0.0
79467.0,0.0
1817.0,0.0
58757.0,0.0
44877.0,0.0
48379.0,0.0
39783.0,0.0
37822.0,0.0
57708.0,0.0
40111.0,0.0
85960.0,0.0
34382.0,0.0
6140.0,0.0
62040.0,0.0
58401.0,0.0
86212.0,0.0
76059.0,0.0
42697.0,0.0
16160.0,0.0
1333.0,0.0
70371.0,0.0
7811.0,1.0
51028.0,0.0
42416.0,0.0
52708.0,0.0
82491.0,0.0
54249.0,0.0
48725.0,0.0
3843.0,0.0
40113.0,0.0
68515.0,1.0
25286.0,0.0
82210.0,0.0
74981.0,0.0
27830.0,1.0
39832.0,0.0
91652.0,0.0
85001.0,0.0
24007.0,0.0
9164.0,0.0
14371.0,0.0
36392.0,0.0
1679.0,0.0
67097.0,0.0
5181.0,0.0
91627.0,0.0
31298.0,0.0
62105.0,0.0
19440.0,0.0
16471.0,0.0
20741.0,0.0
9994.0,0.0
38532.0,1.0
72397.0,0.0
63785.0,0.0
42117.0,0.0
77210.0,0.0
78767.0,0.0
3734.0,0.0
36349.0,1.0
17276.0,0.0
56275.0,0.0
74200.0,0.0
1179.0,0.0
73202.0,0.0
21608.0,0.0
14973.0,0.0
66434.0,0.0
27031.0,0.0
62707.0,0.0
58679.0,0.0
17825.0,0.0
80228.0,0.0
78267.0,0.0
2825.0,1.0
62546.0,0.0
64131.0,0.0
29658.0,0.0
18481.0,0.0
22173.0,0.0
12276.0,0.0
35408.0,0.0
18301.0,0.0
90387.0,0.0
72295.0,0.0
85119.0,0.0
76507.0,0.0
12512.0,0.0
34549.0,0.0
84838.0,0.0
76226.0,0.0
46126.0,0.0
63053.0,0.0
70707.0,1.0
56402.0,0.0
54441.0,0.0
77056.0,0.0
195.0,0.0
73329.0,0.0
23353.0,0.0
87261.0,0.0
1025.0,0.0
84338.0,0.0
24199.0,0.0
25161.0,0.0
17687.0,0.0
86725.0,0.0
57189.0,1.0
1846.0,0.0
5348.0,0.0
39976.0,0.0
52135.0,0.0
55637.0,0.0
10161.0,0.0
36294.0,0.0
541.0,0.0
70603.0,0.0
12115.0,0.0
31184.0,0.0
53221.0,0.0
76353.0,0.0
41624.0,0.0
25799.0,0.0
82723.0,0.0
41359.0,0.0
16189.0,0.0
14228.0,0.0
3307.0,0.0
83809.0,0.0
90040.0,0.0
21535.0,0.0
77174.0,0.0
14884.0,0.0
71808.0,0.0
37351.0,0.0
31811.0,0.0
62618.0,0.0
82504.0,0.0
88751.0,0.0
54022.0,0.0
75869.0,0.0
66679.0,0.0
62337.0,0.0
82239.0,0.0
89837.0,0.0
22340.0,0.0
9458.0,0.0
81225.0,0.0
862.0,0.0
69644.0,0.0
34460.0,0.0
27809.0,0.0
84749.0,0.0
88251.0,0.0
46293.0,0.0
6874.0,0.0
60296.0,0.0
31046.0,0.0
20299.0,0.0
23801.0,0.0
21840.0,0.0
47973.0,0.0
78780.0,0.0
83540.0,0.0
25645.0,0.0
56288.0,0.0
86087.0,0.0
37478.0,0.0
60093.0,0.0
84249.0,0.0
87941.0,0.0
2872.0,0.0
66463.0,0.0
28913.0,0.0
47067.0,0.0
11203.0,0.0
45512.0,0.0
7220.0,0.0
28130.0,0.0
62455.0,0.0
89683.0,0.0
79126.0,0.0
708.0,0.0
59593.0,0.0
31111.0,0.0
30517.0,0.0
53132.0,0.0
89402.0,0.0
54673.0,0.0
24113.0,1.0
33195.0,0.0
45584.0,0.0
91502.0,0.0
88097.0,0.0
20049.0,0.0
33249.0,0.0
1513.0,0.0
72256.0,0.0
37543.0,0.0
6181.0,0.0
30298.0,0.0
21702.0,0.0
67031.0,1.0
52632.0,0.0
56150.0,0.0
33822.0,0.0
51343.0,0.0
68377.0,0.0
89748.0,0.0
74905.0,0.0
112.0,0.0
71772.0,0.0
23163.0,0.0
21202.0,0.0
79006.0,1.0
14567.0,0.0
45374.0,0.0
34627.0,0.0
40858.0,0.0
5361.0,0.0
60744.0,0.0
55650.0,0.0
36307.0,0.0
63981.0,0.0
53234.0,0.0
85304.0,0.0
43614.0,0.0
45155.0,0.0
83359.0,0.0
1804.0,0.0
91348.0,0.0
76101.0,0.0
81738.0,0.0
36088.0,0.0
40374.0,0.0
37389.0,0.0
61801.0,0.0
90069.0,0.0
80433.0,0.0
6301.0,0.0
37364.0,0.0
61090.0,0.0
16997.0,0.0
80152.0,0.0
69421.0,0.0
5426.0,0.0
57082.0,0.0
74767.0,0.0
54257.0,1.0
13757.0,0.0
2580.0,0.0
66411.0,0.0
17546.0,0.0
86584.0,0.0
13316.0,1.0
1705.0,0.0
13325.0,1.0
5223.0,0.0
77533.0,0.0
3385.0,0.0
1424.0,0.0
6903.0,0.0
20312.0,0.0
87691.0,0.0
6622.0,0.0
71308.0,0.0
89085.0,0.0
53332.0,0.0
48816.0,0.0
46871.0,0.0
40220.0,0.0
4723.0,0.0
60106.0,0.0
14180.0,0.0
18742.0,0.0
82317.0,0.0
68174.0,0.0
87954.0,0.0
89051.0,1.0
677.0,0.0
25192.0,1.0
24294.0,0.0
23074.0,0.0
80014.0,0.0
79420.0,0.0
51291.0,0.0
42101.0,0.0
35450.0,0.0
63892.0,0.0
474.0,0.0
77834.0,0.0
67103.0,0.0
37556.0,0.0
60171.0,0.0
90210.0,0.0
61712.0,0.0
18213.0,0.0
42369.0,0.0
237.0,0.0
71410.0,0.0
86970.0,0.0
43025.0,0.0
69858.0,1.0
7298.0,0.0
38992.0,0.0
31726.0,0.0
28471.0,1.0
49651.0,0.0
44127.0,0.0
85210.0,0.0
41885.0,0.0
81683.0,0.0
37902.0,0.0
60773.0,0.0
46186.0,0.0
84455.0,0.0
52052.0,0.0
39582.0,0.0
54795.0,1.0
25578.0,1.0
7900.0,0.0
25825.0,0.0
88996.0,0.0
42103.0,0.0
37402.0,0.0
30767.0,0.0
3443.0,0.0
61119.0,0.0
85275.0,0.0
73950.0,0.0
80181.0,0.0
34705.0,0.0
82265.0,0.0
42012.0,0.0
69686.0,0.0
26765.0,0.0
30697.0,0.0
52288.0,0.0
89845.0,1.0
67270.0,0.0
7965.0,0.0
70772.0,0.0
84791.0,0.0
12010.0,0.0
42817.0,0.0
44497.0,0.0
78230.0,0.0
73282.0,0.0
71321.0,0.0
36311.0,0.0
2692.0,1.0
68731.0,0.0
61676.0,0.0
24392.0,0.0
12811.0,0.0
59260.0,0.0
22262.0,1.0
40030.0,0.0
16591.0,0.0
72517.0,0.0
23716.0,0.0
63327.0,0.0
10770.0,0.0
52483.0,1.0
2430.0,0.0
46181.0,0.0
19323.0,1.0
11591.0,0.0
65786.0,0.0
72017.0,0.0
5647.0,0.0
61286.0,0.0
85442.0,0.0
10286.0,0.0
48691.0,0.0
36833.0,0.0
66616.0,0.0
38390.0,0.0
58020.0,0.0
61522.0,0.0
24254.0,0.0
87829.0,0.0
81178.0,0.0
61449.0,0.0
54876.0,1.0
86780.0,0.0
76627.0,0.0
68031.0,0.0
17569.0,0.0
37915.0,0.0
29319.0,0.0
84958.0,0.0
16437.0,0.0
55436.0,0.0
14575.0,1.0
59481.0,0.0
85788.0,0.0
17523.0,0.0
20929.0,1.0
13197.0,0.0
40681.0,0.0
5952.0,0.0
28583.0,0.0
51715.0,0.0
53256.0,0.0
17382.0,0.0
14283.0,0.0
21590.0,0.0
75012.0,0.0
35593.0,0.0
6343.0,0.0
38517.0,0.0
61132.0,0.0
17807.0,0.0
76692.0,0.0
67502.0,0.0
7173.0,0.0
16758.0,0.0
55757.0,0.0
15488.0,0.0
2622.0,0.0
72684.0,0.0
69699.0,0.0
17588.0,0.0
23819.0,0.0
76473.0,0.0
34268.0,1.0
78030.0,0.0
40746.0,0.0
32150.0,0.0
84804.0,0.0
10656.0,0.0
6673.0,0.0
4968.0,0.0
60367.0,0.0
31101.0,0.0
8773.0,0.0
83383.0,0.0
22673.0,0.0
62738.0,0.0
51817.0,0.0
49856.0,0.0
88871.0,0.0
47491.0,0.0
58187.0,0.0
28921.0,0.0
18768.0,0.0
10237.0,0.0
9578.0,0.0
12824.0,0.0
36996.0,0.0
59017.0,0.0
32736.0,0.0
83445.0,0.0
55884.0,0.0
45327.0,0.0
13926.0,0.0
36541.0,0.0
7275.0,0.0
31447.0,0.0
20874.0,0.0
37801.0,0.0
19148.0,1.0
21960.0,0.0
12340.0,0.0
67723.0,0.0
33250.0,0.0
6135.0,0.0
14026.0,0.0
51882.0,0.0
20671.0,0.0
20385.0,1.0
16155.0,0.0
50296.0,0.0
58252.0,0.0
30947.0,0.0
77140.0,0.0
13145.0,0.0
65559.0,0.0
31777.0,0.0
52703.0,0.0
43067.0,0.0
54927.0,1.0
66645.0,0.0
7340.0,0.0
90801.0,0.0
61551.0,0.0
18665.0,0.0
75801.0,1.0
5194.0,1.0
39700.0,0.0
24318.0,0.0
21001.0,0.0
55125.0,0.0
40913.0,0.0
2755.0,1.0
39025.0,1.0
84971.0,0.0
88217.0,0.0
53744.0,0.0
42757.0,0.0
13491.0,0.0
31012.0,0.0
53033.0,0.0
56551.0,0.0
21822.0,0.0
77205.0,0.0
78746.0,0.0
67825.0,0.0
58379.0,0.0
30137.0,0.0
48769.0,0.0
14296.0,0.0
33942.0,0.0
58354.0,0.0
41514.0,0.0
57100.0,0.0
71892.0,0.0
27010.0,0.0
28377.0,0.0
65431.0,0.0
23283.0,0.0
47455.0,0.0
12726.0,0.0
67515.0,0.0
45741.0,1.0
69897.0,1.0
16515.0,0.0
87688.0,0.0
9286.0,0.0
34306.0,1.0
36944.0,0.0
17601.0,0.0
9005.0,0.0
78043.0,0.0
33161.0,0.0
38814.0,0.0
32163.0,0.0
52049.0,0.0
55311.0,0.0
11796.0,0.0
81589.0,1.0
63626.0,0.0
70382.0,0.0
54363.0,0.0
34919.0,0.0
190.0,0.0
39189.0,0.0
69541.0,0.0
76832.0,0.0
15838.0,0.0
39116.0,0.0
17666.0,0.0
53936.0,0.0
76567.0,0.0
13939.0,0.0
1825.0,0.0
38111.0,0.0
25997.0,0.0
64228.0,0.0
15363.0,0.0
520.0,0.0
72559.0,0.0
65058.0,0.0
35776.0,0.0
89230.0,0.0
15338.0,0.0
2200.0,0.0
33279.0,0.0
73389.0,0.0
88181.0,0.0
75473.0,0.0
36070.0,0.0
34109.0,0.0
27458.0,0.0
58265.0,0.0
4562.0,0.0
64574.0,0.0
52716.0,0.0
69387.0,0.0
6432.0,0.0
25294.0,0.0
841.0,0.0
36871.0,0.0
25013.0,0.0
32611.0,0.0
53798.0,0.0
74708.0,0.0
12418.0,0.0
90364.0,1.0
88530.0,0.0
56564.0,0.0
87371.0,0.0
46007.0,0.0
33125.0,0.0
39356.0,0.0
5994.0,0.0
75335.0,0.0
33955.0,0.0
27304.0,0.0
19828.0,1.0
73457.0,1.0
84244.0,0.0
89881.0,0.0
87152.0,0.0
2026.0,1.0
906.0,0.0
16562.0,1.0
65444.0,0.0
21351.0,0.0
40981.0,0.0
14700.0,0.0
70790.0,0.0
49296.0,0.0
23031.0,0.0
89678.0,0.0
77820.0,0.0
81066.0,0.0
66239.0,0.0
24859.0,0.0
51576.0,0.0
20359.0,0.0
56629.0,0.0
67919.0,0.0
64944.0,0.0
29207.0,0.0
67885.0,1.0
30293.0,0.0
85676.0,0.0
83715.0,0.0
89178.0,0.0
74351.0,0.0
15046.0,0.0
78621.0,0.0
18397.0,0.0
6434.0,0.0
71376.0,0.0
64741.0,0.0
85395.0,0.0
23361.0,0.0
76031.0,0.0
16769.0,0.0
74900.0,0.0
1008.0,0.0
6231.0,0.0
61020.0,0.0
65290.0,0.0
22341.0,0.0
36583.0,0.0
87563.0,0.0
66085.0,0.0
72572.0,0.0
55303.0,0.0
34997.0,0.0
65804.0,0.0
67171.0,0.0
58575.0,0.0
23426.0,0.0
75502.0,0.0
27487.0,0.0
91062.0,0.0
21543.0,0.0
77182.0,0.0
69434.0,1.0
49.0,0.0
85497.0,0.0
88759.0,0.0
86798.0,0.0
73916.0,0.0
33919.0,0.0
29577.0,0.0
22348.0,0.0
42234.0,0.0
33638.0,0.0
25026.0,0.0
65392.0,0.0
52270.0,0.0
24028.0,0.0
58624.0,0.0
62142.0,0.0
77512.0,0.0
81798.0,0.0
3380.0,0.0
34187.0,0.0
6882.0,0.0
63228.0,0.0
38535.0,0.0
31884.0,0.0
62947.0,0.0
17041.0,0.0
3532.0,0.0
42580.0,0.0
70254.0,0.0
48429.0,0.0
50911.0,0.0
55181.0,0.0
44260.0,0.0
48530.0,0.0
2880.0,0.0
6398.0,0.0
4437.0,0.0
85359.0,0.0
50630.0,0.0
14713.0,0.0
69262.0,0.0
34789.0,0.0
31384.0,0.0
16557.0,0.0
55556.0,0.0
24155.0,0.0
42080.0,0.0
67116.0,1.0
68213.0,0.0
716.0,0.0
6947.0,0.0
36986.0,0.0
43760.0,0.0
91510.0,0.0
32205.0,0.0
84859.0,0.0
42645.0,0.0
72264.0,0.0
24669.0,0.0
63074.0,0.0
20153.0,0.0
56439.0,0.0
47827.0,0.0
2945.0,0.0
4502.0,0.0
54197.0,0.0
74083.0,0.0
81425.0,0.0
57986.0,0.0
61488.0,0.0
51351.0,0.0
82414.0,0.0
89756.0,0.0
88051.0,0.0
44106.0,0.0
2742.0,0.0
48895.0,1.0
37051.0,0.0
26304.0,0.0
52437.0,0.0
17708.0,0.0
809.0,0.0
67997.0,0.0
34635.0,0.0
12861.0,1.0
84924.0,0.0
49171.0,0.0
22890.0,0.0
87576.0,0.0
77695.0,0.0
13444.0,0.0
66098.0,0.0
72329.0,0.0
37856.0,0.0
41730.0,0.0
17489.0,0.0
47892.0,0.0
45163.0,0.0
73431.0,0.0
64819.0,0.0
62858.0,0.0
51937.0,0.0
53494.0,0.0
96.0,1.0
48978.0,0.0
35840.0,0.0
66919.0,0.0
58307.0,0.0
50822.0,0.0
9698.0,0.0
1966.0,1.0
76637.0,0.0
5715.0,0.0
28330.0,0.0
29887.0,0.0
54043.0,0.0
47392.0,0.0
69429.0,0.0
26184.0,1.0
62374.0,0.0
18685.0,0.0
12208.0,0.0
33677.0,0.0
1911.0,0.0
27000.0,0.0
63460.0,0.0
24041.0,0.0
14421.0,0.0
12460.0,0.0
36442.0,0.0
34481.0,0.0
7944.0,0.0
37999.0,0.0
60614.0,0.0
31348.0,0.0
62155.0,0.0
20791.0,0.0
76174.0,0.0
72447.0,0.0
24580.0,0.0
46699.0,0.0
62985.0,0.0
44492.0,0.0
74275.0,0.0
80762.0,0.0
6630.0,0.0
7741.0,0.0
91202.0,0.0
84567.0,0.0
49838.0,0.0
23301.0,0.0
46879.0,0.0
72996.0,0.0
31616.0,0.0
18997.0,1.0
81327.0,0.0
2909.0,0.0
69986.0,0.0
59833.0,0.0
85619.0,1.0
41023.0,0.0
14486.0,0.0
36507.0,0.0
2034.0,0.0
56354.0,0.0
51299.0,0.0
82106.0,0.0
44838.0,0.0
46379.0,0.0
69497.0,1.0
24901.0,0.0
54710.0,0.0
43533.0,0.0
67945.0,0.0
67111.0,0.0
13285.0,0.0
84616.0,0.0
3878.0,0.0
58572.0,1.0
61720.0,0.0
20182.0,0.0
57220.0,0.0
42377.0,0.0
5784.0,0.0
10496.0,0.0
4515.0,0.0
58073.0,0.0
52669.0,0.0
8560.0,0.0
69596.0,0.0
29956.0,0.0
4326.0,1.0
18596.0,0.0
22272.0,0.0
81173.0,0.0
71793.0,0.0
9125.0,0.0
68010.0,0.0
67416.0,0.0
28013.0,0.0
55431.0,0.0
20958.0,0.0
3560.0,0.0
33359.0,0.0
24747.0,0.0
32345.0,0.0
85783.0,0.0
50286.0,0.0
76403.0,0.0
74442.0,0.0
80673.0,0.0
38715.0,0.0
82773.0,0.0
43354.0,0.0
16239.0,0.0
47046.0,0.0
35869.0,0.0
66932.0,0.0
40395.0,0.0
50588.0,1.0
58173.0,0.0
24554.0,0.0
76952.0,0.0
47702.0,0.0
39090.0,0.0
37178.0,1.0
29900.0,0.0
68652.0,0.0
83075.0,0.0
34713.0,0.0
38231.0,0.0
28078.0,0.0
56863.0,0.0
22390.0,0.0
77773.0,0.0
36926.0,0.0
25068.0,0.0
19528.0,0.0
43700.0,0.0
65312.0,0.0
55533.0,0.0
52811.0,0.0
78855.0,0.0
3422.0,0.0
1461.0,0.0
27578.0,0.0
29135.0,0.0
63014.0,0.0
56363.0,0.0
10701.0,0.0
58200.0,1.0
25695.0,0.0
29965.0,0.0
8487.0,0.0
9854.0,0.0
7473.0,0.0
61684.0,0.0
18169.0,0.0
11278.0,0.0
9573.0,0.0
48572.0,0.0
35690.0,0.0
33729.0,0.0
4479.0,0.0
83424.0,0.0
53918.0,0.0
11253.0,0.0
13887.0,1.0
82965.0,0.0
87491.0,0.0
12335.0,0.0
19109.0,0.0
17404.0,0.0
76033.0,0.0
11864.0,0.0
68804.0,0.0
6770.0,0.0
22781.0,1.0
52963.0,0.0
54504.0,0.0
42406.0,0.0
33890.0,1.0
78676.0,0.0
78243.0,0.0
72025.0,0.0
4528.0,0.0
46221.0,0.0
59333.0,0.0
46842.0,0.0
21980.0,1.0
4073.0,0.0
55589.0,0.0
90796.0,0.0
61530.0,0.0
18609.0,0.0
